SUBNATIO,SCHOOLID,CNT,COUNTRY,OECD,SC01Q01,SC01Q02,SC02Q01,SC03Q01,SC03Q02,SC03Q03,SC03Q04,SC04Q01,SC04Q02,SC04Q03,SC04Q04,SC04Q05,SC04Q06,SC04Q07,SC04Q08,SC04Q09,SC04Q10,SC04Q11,SC04Q12,SC04Q13,SC04Q14,SC05Q01,SC05Q02,SC06Q01,SC07Q01,SC08Q01,SC08Q02,SC09Q11,SC09Q12,SC09Q21,SC09Q22,SC09Q31,SC09Q32,SC10Q01,SC11QA1,SC11QA2,SC11QA3,SC11QA4,SC11QB1,SC11QB2,SC11QB3,SC11QB4,SC11QC1,SC11QC2,SC11QC3,SC11QC4,SC11QD1,SC11QD2,SC11QD3,SC11QD4,SC11QE1,SC11QE2,SC11QE3,SC11QE4,SC11QF1,SC11QF2,SC11QF3,SC11QF4,SC11QG1,SC11QG2,SC11QG3,SC11QG4,SC11QH1,SC11QH2,SC11QH3,SC11QH4,SC11QI1,SC11QI2,SC11QI3,SC11QI4,SC11QJ1,SC11QJ2,SC11QJ3,SC11QJ4,SC11QK1,SC11QK2,SC11QK3,SC11QK4,SC11QL1,SC11QL2,SC11QL3,SC11QL4,SC12QA1,SC12QA2,SC12QA3,SC12QA4,SC12QB1,SC12QB2,SC12QB3,SC12QB4,SC12QC1,SC12QC2,SC12QC3,SC12QC4,SC12QD1,SC12QD2,SC12QD3,SC12QD4,SC12QE1,SC12QE2,SC12QE3,SC12QE4,SC12QF1,SC12QF2,SC12QF3,SC12QF4,SC13Q01,SC13Q02,SC13Q03,SC14Q01,SC14Q02,SC14Q03,SC14Q04,SC14Q05,SC14Q06,SC14Q07,SC14Q08,SC14Q09,SC14Q10,SC14Q11,SC14Q12,SC14Q13,SC15Q01,SC15Q02,SC15Q03,SC16Q01,SC17Q01,SC17Q02,SC17Q03,SC17Q04,SC17Q05,SC18Q01,SC19Q01,SC19Q02,SC19Q03,SC19Q04,SC19Q05,SC19Q06,SC20Q01,SC20Q02,SC20Q03,SC20Q04,SC20Q05,SC21Q01,SC21Q02,SC21Q03,SC21Q04,SC22Q01,SC22Q02,SC22Q03,SC22Q04,SC22Q05,SC23Q01,SC23Q02,SC23Q03,SC24Q01,SC25Q01,SC26Q01,SC27Q01,SC28Q01,SC29Q01,ABGROUP,CLSIZE,COMPWEB,IRATCOMP,PCGIRLS,PROPCERT,PROPQUAL,RATCOMP,SCHLTYPE,SCHSIZE,SELSCH,STRATIO,RESPRES,RESPCURR,ENVLEARN,SCIPROM,SCMATEDU,TCSHORT,W_FSCHWT,STRATUM,VER_SCH
27600,00001,DEU,276,1,  272,  278,1,  100.00,     .00,     .00,     .00,1,1,1,1,1,1,1,1,1,1,2,2,2,2,   10.00,  996.00, 4,2,3,3,  28,   4,9998,   4,  28,   4,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,   36,   30,   36,1,2,3,2,9,3,4,2,4,3,4,4,3,1,2,2,2,1,1,1,2,2,1,4,4,3,4,3,4,2,2,2,2,1,2,1,1,2,2,1,2,1,2,2,1,2,3,3,2,3,5,1,1,28,   1.000,    .055,    .505,9999.000,   1.000,    .065,3,     550,2,  18.333,  -1.017,   -.121,  -.7088, -1.0674, -1.6957,   .7142,  77.1720,27697,P2006-04DEC07
27600,00002,DEU,276,1,  249,  236,1,   99.00,     .00,    1.00,     .00,2,2,2,2,1,1,1,1,1,1,2,2,2,2,     .00,  996.00, 5,2,3,3,  18,  24,9998,9998,  16,  21,2,1,2,1,1,2,2,2,1,2,2,2,1,1,2,2,1,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,   50,   44,   50,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,1,2,2,2,1,1,4,3,3,4,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,2,3,8,2,1,33,   1.000,    .091,    .487,9999.000,    .883,    .103,3,     485,2,  16.167,   -.804,   -.121,  1.3899,  1.6397,  2.1351, -1.0568,  47.8640,27697,P2006-04DEC07
27600,00003,DEU,276,1,  480,  390,1,  100.00, 9999.00, 9999.00, 9999.00,2,2,2,2,1,1,1,1,1,1,1,1,1,2,    6.00,    3.00, 4,4,3,3,  52,  24,  52,  24,  52,  24,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2,1,1,2,2,1,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,1,1,2,1,1,2,2,2,1,2,1,1,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,1,2,2,2,1,   60,   52,   60,1,1,1,2,1,3,1,1,1,1,1,1,1,1,2,2,3,2,2,2,2,2,1,2,3,3,4,3,2,1,1,1,2,1,2,1,1,2,1,1,2,1,2,2,3,2,1,3,3,3,3,9,1,28,   1.000,    .060,    .448,   1.000,   1.000,    .069,3,     870,2,  13.594,   -.865,   -.121,  -.1756,   .7597,  2.1351,  -.2490,  51.9007,27697,P2006-04DEC07
27600,00004,DEU,276,1,  319,  403,1,   75.00,     .00,    5.00,   20.00,2,2,2,2,1,1,1,1,1,1,1,1,2,2,    1.00,    7.00, 4,4,3,3,  48,  10,  48,  10,  48,  10,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,  112,  102,   80,1,1,1,1,1,1,3,3,1,1,1,4,1,1,2,1,1,1,2,1,2,2,1,2,3,3,4,3,3,1,1,1,2,1,2,1,1,2,1,1,1,2,2,2,3,2,3,3,2,3,5,1,1,28,    .714,    .141,    .558,   1.000,   1.000,    .155,3,     722,2,  13.623,   -.713,   -.399,  -.1756,   .7597,  -.0778, -1.0568,  44.4735,27697,P2006-04DEC07
27600,00005,DEU,276,1,  223,  146,1,  100.00,     .00,     .00,     .00,2,2,2,2,1,1,1,1,1,1,2,2,2,2,    3.00, 9999.00, 4,3,9,2,  20,   5,  18,   5,   1,9999,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,   40,   35,   40,2,2,1,2,1,1,3,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,2,3,3,4,3,4,1,1,2,1,1,2,1,1,1,1,1,1,1,2,3,2,3,3,3,3,9,8,2,2,28,   1.000,    .095,    .396,    .911,    .044,    .108,3,     369,2,  16.400,   -.941,   -.399,   .4200,   .7597,   .9663,   .4649,  50.0975,27697,P2006-04DEC07
27600,00006,DEU,276,1,  382,  397,1,  100.00,     .00,     .00,     .00,2,2,2,2,1,1,1,1,1,1,2,2,2,2,   11.00,  996.00, 4,2,3,3,  20,  24,  20,  23,  20,  24,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,1,2,1,2,1,1,1,2,2,1,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,1,1,1,2,2,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,   30,   25,   30,2,2,2,3,3,3,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,3,3,4,4,4,2,2,2,2,1,2,1,1,2,1,1,1,2,2,3,3,3,3,3,2,2,3,1,1,28,   1.000,    .032,    .510,    .984,   1.000,    .039,3,     779,2,  24.344,   -.941,   -.955,  -.1756, -1.0674,   .4585,   .9414,  37.6534,27697,P2006-04DEC07
27600,00007,DEU,276,1,  183,  146,1,  100.00, 9999.00, 9999.00, 9999.00,2,2,2,2,1,1,1,1,1,1,2,2,2,2,    2.00, 9999.00, 2,3,3,2,  16,   5,  16,   5,9999,9999,1,1,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,2,1,1,2,2,1,1,2,2,1,2,2,2,1,2,2,2,1,1,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,   29,   24, 9998,2,2,2,4,1,2,2,2,1,1,2,3,3,1,1,1,2,2,2,2,1,2,1,2,4,3,1,3,3,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,2,2,18,9999.000,    .073,    .444,   1.000,9999.000,    .088,3,     329,2,  17.784,   -.486,   -.121,  -.1756,  -.3330,  -.0778,  1.1634,  47.3449,27697,P2006-04DEC07
27600,00008,DEU,276,1,  194,  163,1,   99.00, 9999.00,    1.00, 9999.00,2,2,2,2,2,2,1,1,1,1,2,2,2,2,   11.00,  996.00, 3,3,2,2,  18,  21,  18,  21,   0,   0,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,1,2,2,1,1,2,2,1,1,1,2,2,1,2,2,1,2,1,2,1,1,2,2,1,2,2,1,1,1,1,2,1,2,2,2,2,1,2,1,2,2,2,1,2,1,1,1,2,2,1,2,2,2,2,1,   30,   27,   30,1,1,1,1,1,1,2,1,3,1,1,3,2,1,2,2,2,2,2,2,2,2,1,2,4,4,1,1,2,1,1,1,2,1,2,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,1,2,23,   1.000,    .076,    .457,   1.000,    .000,    .084,3,     357,1,  12.526,   -.258,   -.399,  -.7088,   .7597,   .0867, -1.0568,  41.7703,27697,P2006-04DEC07
27600,00009,DEU,276,1,  187,  151,1,  100.00,     .00,     .00,     .00,2,2,2,2,1,1,1,1,1,2,2,2,2,2,    3.00,  996.00, 3,5,3,2,  23,   2,  23,   2,  23,   2,2,2,2,1,1,2,2,1,1,2,2,2,1,2,2,2,1,2,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,2,2,1,1,2,1,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,1,1,1,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,   25,   20,   20,4,4,3,2,4,3,3,2,3,3,2,2,2,2,2,1,2,2,2,1,1,1,3,1,4,4,4,4,4,2,2,2,2,1,2,1,1,1,1,1,1,2,2,3,3,2,3,3,1,3,3,2,2,23,    .800,    .059,    .447,   1.000,   1.000,    .074,3,     338,1,  14.083,   -.986,   -.677,  -.1756, -1.0674,  -.5332,  1.9348,  77.6764,27697,P2006-04DEC07
27600,00010,DEU,276,1,  155,  109,1,  100.00,     .00,     .00,     .00,2,2,2,2,1,1,1,1,1,1,2,2,2,2,    5.00,  996.00, 3,2,3,2,   8,   7,   8,9998,   8,   7,1,2,2,1,1,2,2,1,1,2,2,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,1,1,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,2,1,1,2,1,1,1,2,2,2,2,2,1,1,1,2,1,1,1,2,2,2,2,   28,   20,   25,3,1,1,3,1,1,2,1,3,1,1,1,1,1,2,2,3,2,2,2,2,1,1,1,4,4,4,4,4,2,2,2,2,1,2,1,1,1,1,1,1,1,1,3,3,3,3,3,2,2,3,2,2,23,    .893,    .076,    .413,    .696,   1.000,    .106,3,     264,1,  22.957,  -1.077,   -.955,  1.3899, -1.0674,   .6851,   .7142, 124.2117,27697,P2006-04DEC07
27600,00011,DEU,276,1,  689,  650,1,   99.00,     .00,    1.00,     .00,2,2,2,2,1,1,1,1,1,1,1,1,1,2,    2.00,    1.00, 4,3,3,3,  66,  28,  66,  27,9999,   1,2,2,2,1,1,2,2,1,1,2,2,2,1,2,2,2,1,2,1,1,1,1,1,2,2,1,2,1,2,1,1,2,1,1,2,2,2,1,2,2,1,1,2,2,1,1,2,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,  127,  100,  120,2,2,2,3,9,3,3,3,2,3,2,3,3,2,2,2,1,1,2,2,2,1,2,3,3,2,4,3,4,1,2,1,1,1,2,1,1,2,1,1,1,1,2,1,2,2,3,2,2,1,3,9,1,28,    .945,    .075,    .485,    .994,9999.000,    .095,3,    1339,3,  16.738,  -1.017,   -.816,   .4200,   .7597,  -.8292,   .9414,  26.0396,27697,P2006-04DEC07
27600,00012,DEU,276,1,  260,  260,1,  100.00,     .00,     .00,     .00,2,2,2,2,1,1,1,1,1,1,2,2,2,2,    8.00,  996.00, 4,3,3,3,  20,  15,  16,  15,  20,  15,1,2,2,1,1,2,2,1,1,2,2,2,1,2,2,2,1,2,1,2,2,1,1,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,   32,   23,   20,3,1,1,3,1,2,2,2,3,3,2,2,2,1,2,1,3,2,2,2,1,1,1,1,1,3,4,9,4,9,9,9,9,1,2,1,9,9,1,1,2,2,1,3,2,3,3,2,2,2,8,1,1,28,    .625,    .044,    .500,    .855,   1.000,    .062,3,     520,4,  18.909,   -.986,   -.816,  -.1756,  -.8213,  -.3850,   .7142,  45.9583,27697,P2006-04DEC07
27600,00013,DEU,276,1,  222,  215,1,  100.00,     .00,     .00,     .00,2,2,2,2,1,1,1,1,1,1,2,2,2,2,     .00,  996.00, 4,3,2,2,  25,  20,9998,  13,9999,9999,1,2,2,1,1,2,2,1,1,2,2,2,1,2,2,2,1,2,1,2,1,1,1,2,2,1,2,1,2,1,1,2,1,1,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,1,1,2,1,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,  170,  150,  170,2,1,2,3,4,4,2,2,1,1,1,2,1,1,2,1,3,2,1,1,1,2,1,4,4,4,4,3,3,1,1,2,2,1,2,1,1,1,1,1,1,2,2,3,3,3,3,3,1,8,8,8,2,28,   1.000,    .343,    .492,9999.000,9999.000,    .389,3,     437,1,  12.486,  -1.017,   -.584,  -.1756,   .2108,   .6851,   .7142,  36.9084,27697,P2006-04DEC07
27600,00014,DEU,276,1,   72,   58,1,  100.00,     .00,     .00,     .00,1,1,1,1,2,2,1,1,1,1,2,2,2,2,    7.00,  996.00, 2,1,1,2,   2,   9,   2,   9,   2,   9,1,2,2,1,1,2,2,1,1,2,2,2,1,2,2,2,1,2,1,2,2,1,1,2,2,1,1,1,2,1,1,2,1,1,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2,1,2,1,1,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,   30,   30,   30,1,1,1,1,4,4,2,2,2,1,2,3,2,1,1,1,3,2,2,2,2,1,1,1,4,3,4,4,4,2,2,1,2,1,2,1,1,1,1,1,2,2,1,2,2,3,3,3,2,2,3,1,3,18,   1.000,    .231,    .446,   1.000,   1.000,    .231,3,     130,2,  20.000,   -.986,   -.584,  -.1756,  -.3330,  -.0778, -1.0568,  89.7106,27697,P2006-04DEC07
27600,00015,DEU,276,1,  441,  513,1,   97.00,     .00,    3.00,     .00,2,2,2,2,1,1,1,1,1,1,1,1,1,2,    9.00,    5.00, 4,2,3,3,  33,  17,   3,   5,  33,  14,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,1,2,1,2,1,2,2,1,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,   45,   31,   31,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,2,3,3,3,1,2,1,1,1,2,1,1,1,1,1,1,1,1,3,2,3,1,2,3,3,5,2,1,28,    .689,    .032,    .538,    .133,    .964,    .047,3,     954,3,  22.988,   -.258,    .157,  1.3899,   .7597,  2.1351,   .1660,  38.8143,27697,P2006-04DEC07
27600,00016,DEU,276,1,  142,  120,1,   95.00,    3.00,    2.00,     .00,2,2,2,2,2,2,2,2,2,1,1,1,1,2,    1.00,    1.00, 3,4,3,2,   5,  15,   5,  15,   5,  15,1,2,2,1,1,2,2,1,1,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,1,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,1,2,2,1,1,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,   60,   53,   45,1,1,1,1,1,3,2,2,1,2,2,3,2,1,1,2,3,2,2,1,9,1,1,3,3,4,4,3,4,2,1,1,1,1,2,1,1,2,1,2,1,1,1,2,2,3,1,2,2,1,3,1,2,23,    .750,    .202,    .458,   1.000,   1.000,    .229,3,     262,2,  20.960,   -.986,   -.121,   .4200,   .7597,  -.0778, -1.0568,  55.4789,27697,P2006-04DEC07
27600,00017,DEU,276,1,  398,  410,1,   95.00,     .00,    5.00,     .00,2,2,2,2,1,1,1,1,1,1,2,2,2,2,    3.00, 9999.00, 4,3,3,3,  26,  22,9998,  22,   0,   0,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2,2,1,2,2,1,1,2,2,1,1,2,2,1,2,2,2,2,1,2,2,1,1,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,   42,   38,   38,4,2,2,4,4,3,1,1,2,2,2,2,2,1,1,1,1,2,2,2,2,1,3,1,4,3,4,3,4,2,1,2,2,1,2,1,1,1,1,1,1,2,2,3,2,2,3,1,2,2,3,2,1,28,    .905,    .047,    .507,9999.000,    .000,    .052,3,     808,2,  21.838,   -.865,    .713,  -.1756,  -.3330,   .2629,  1.6436,  38.4677,27697,P2006-04DEC07
27600,00018,DEU,276,1,  448,  684,1,   95.00,     .00,    5.00,     .00,2,2,2,2,1,1,1,1,1,1,1,1,1,2,    3.00,    6.00, 4,4,3,3,  66,  24,  66,  24,  66,  24,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2,1,1,1,2,1,1,2,2,2,2,1,  110,   90,  105,2,2,2,2,1,1,1,2,2,2,2,2,2,1,2,2,3,2,1,1,2,1,1,4,2,3,3,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,3,3,2,2,2,3,2,1,28,    .955,    .080,    .604,   1.000,   1.000,    .097,3,    1132,3,  14.513,  -1.077,   -.955,   .4200,  1.6397,   .0867,   .7142,  34.1508,27697,P2006-04DEC07
27600,00019,DEU,276,1, 9997, 9997,7, 9997.00, 9997.00, 9997.00, 9997.00,7,7,7,7,7,7,7,7,7,7,7,7,7,7, 9997.00, 9997.00,97,7,7,7,9997,9997,9997,9997,9997,9997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7, 9997, 9997, 9997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,97,9997.000,9997.000,9997.000,9997.000,9997.000,9997.000,7,   99997,7,9997.000, 997.000, 997.000,997.0000,997.0000,997.0000,997.0000, 129.5721,27697,P2006-04DEC07
27600,00020,DEU,276,1,  797,  737,1,  100.00, 9999.00, 9999.00, 9999.00,2,2,2,2,1,1,1,1,1,1,1,1,1,2, 9998.00,    1.00, 4,3,2,3,  79,  19,  79,  17,  79,  19,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,   90,   90,   90,2,2,2,3,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,3,3,1,2,1,2,1,2,1,1,2,1,1,1,1,2,3,2,3,3,2,2,2,8,2,2,28,   1.000,    .059,    .480,    .989,   1.000,    .059,3,    1534,3,  17.333,   -.941,    .713,   .4200,   .2108,  -.5332,   .9414,  17.8771,27697,P2006-04DEC07
27600,00021,DEU,276,1,  498,  555,1,   98.00, 9999.00,    2.00, 9999.00,2,2,2,2,1,1,1,1,1,1,1,1,1,2,    1.00,    1.00, 4,4,3,3,  41,  19,  41,  19,  41,  19,1,1,2,1,1,2,2,1,1,2,2,2,1,2,2,2,1,2,1,2,2,1,1,2,2,1,2,2,2,1,2,1,1,1,2,2,2,1,1,2,2,1,1,2,1,1,1,2,2,1,1,1,2,2,1,2,2,2,2,2,2,1,2,1,1,1,1,2,2,2,2,2,2,   35,   25,   27,3,3,3,3,1,2,3,2,3,3,2,2,2,1,1,2,3,2,2,2,2,2,1,3,4,3,4,3,2,2,2,1,2,1,2,1,1,1,1,1,2,2,2,2,1,2,3,2,2,2,3,2,1,28,    .771,    .024,    .527,   1.000,   1.000,    .033,3,    1053,2,  20.851,   -.895,   -.584,  -.7088,  -.3330,  -.5332,  1.6436,  35.6065,27697,P2006-04DEC07
27600,00022,DEU,276,1,  201,  186,1,  100.00,     .00,     .00,     .00,2,2,2,2,1,1,1,1,1,1,2,2,2,2,    7.00, 9999.00, 3,3,1,9,   6,  26,   6,  26,   6,  26,2,2,2,1,1,2,2,1,1,2,2,2,1,2,2,2,1,2,1,2,2,2,1,2,2,1,1,2,2,2,2,2,1,1,1,2,2,1,1,2,2,2,2,2,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,   55,   48,   55,3,3,3,3,1,1,1,1,2,1,2,3,1,1,2,2,2,2,1,2,2,1,3,1,4,4,4,4,3,1,2,1,2,1,1,1,1,2,1,1,2,1,1,3,2,3,3,3,2,1,3,2,3,23,   1.000,    .124,    .481,   1.000,   1.000,    .142,3,     387,1,  20.368,  -1.077,   -.955,   .4200,   .2108,   .4585,  1.6436,  48.9706,27697,P2006-04DEC07
27600,00023,DEU,276,1,  395,  428,1,  100.00,     .00,     .00,     .00,2,2,2,2,1,1,1,1,1,1,1,1,1,2,    1.00,    6.00, 4,3,9,2,  44,  21,  44,  21,   2,   0,1,1,2,1,1,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,1,2,2,1,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,1,1,2,2,1,1,2,2,1,2,2,2,2,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,  190,  180,  180,3,1,1,4,4,4,2,3,4,4,4,2,4,1,1,2,3,2,2,2,2,2,1,2,3,4,4,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,3,3,3,1,1,3,2,2,2,28,    .947,    .219,    .520,   1.000,    .037,    .231,3,     823,2,  15.101,   -.713,   1.269, -2.2711, -2.2697, -1.4909,   .9414,  36.8238,27697,P2006-04DEC07
27600,00024,DEU,276,1,  607,  359,1,   90.00,     .00,   10.00,     .00,2,2,2,2,1,1,1,1,1,1,1,1,1,2,    8.00,    4.00, 4,3,3,3,  48,   6,  48,   6,  48,   6,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,1,1,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,   47,   40,   36,3,3,1,2,1,1,2,2,1,1,2,2,2,1,1,1,3,2,1,2,2,1,2,3,3,2,4,4,3,1,2,1,1,1,2,1,1,2,1,1,2,1,2,3,3,1,1,2,2,2,3,1,1,28,    .766,    .041,    .372,   1.000,   1.000,    .049,3,     966,3,  18.941,  -1.077,  -1.325,  -.1756,   .7597,   .2629,   .9414,  46.3268,27697,P2006-04DEC07
27600,00025,DEU,276,1,  199,  232,1,   50.00,   40.00,   10.00,     .00,2,2,2,2,1,1,1,1,1,1,2,2,2,2,    7.00,  996.00, 5,4,3,3,  12,  13,  12,  13,  12,  13,1,1,2,1,2,2,2,1,2,2,2,2,1,2,2,1,1,2,1,2,2,1,1,2,2,1,1,2,2,1,1,2,1,1,1,2,2,1,1,2,2,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,1,1,2,2,1,2,2,2,2,2,   36,   30,   35,4,3,2,4,1,4,1,2,1,1,2,2,2,1,1,2,3,2,2,2,1,1,1,4,2,2,4,3,3,1,2,2,1,1,2,1,2,1,1,2,1,2,2,3,3,3,3,2,2,2,3,2,1,33,    .972,    .070,    .538,   1.000,   1.000,    .084,3,     431,3,  23.297,   -.713,   -.584,  -.7088,   .2108,   .4585,  1.9348,  54.5366,27697,P2006-04DEC07
27600,00026,DEU,276,1,  620, 1120,1,  100.00,     .00,     .00,     .00,2,2,2,2,2,2,2,2,2,1,1,1,1,2,    2.00,    8.00, 4,3,3,3,  53,  25,  47,  25,  47,  25,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,1,1,2,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,   72,   60,   50,2,2,2,3,9,9,4,1,1,1,1,1,1,2,2,2,3,2,2,2,2,2,1,3,1,1,4,4,4,1,2,1,2,1,2,1,2,1,1,1,2,1,2,3,3,2,3,1,2,2,5,2,1,28,    .694,    .034,    .644,    .908,    .908,    .041,3,    1740,4,  26.565,   -.986,  -1.325,  -.1756,   .2108,   .6851,   .9414, 105.4926,27697,P2006-04DEC07
27600,00027,DEU,276,1,   60,   22,2,     .00,  100.00,     .00,     .00,2,2,2,2,1,1,1,1,1,1,2,2,2,2,   15.00,  996.00, 2,2,3,3,   2,  11,   2,   7,9999,   4,1,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,2,2,2,1,1,2,2,1,1,2,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,    8,    5,    1,1,1,1,3,1,1,2,1,1,1,1,3,2,1,2,1,2,2,2,2,2,2,1,4,3,3,4,3,4,2,2,2,2,1,2,1,1,2,1,1,2,2,2,2,1,2,3,2,2,2,1,7,1,18,    .125,    .061,    .268,    .733,9999.000,    .098,1,      82,2,  10.933,   2.018,    .713,  -.7088, -1.0674,   .4585,   .1660, 174.0000,27697,P2006-04DEC07
